"From: Jul 25, 2016, 8:00:09 AM To: Jul 31, 2016, 3:09:56 PM
Generated On: Aug 2, 2016, 9:46:51 AM",,,,,
,,,,,
,,,,,
Sales Item Totals,,,,,
Item Name,Purchase Count,Purchase Total,Return Count,Return Total,Net Total
Food: Petite Filet,14,$292.22 ,0,$0.00 ,$292.22 
Food: Pork Marsala,1,$17.00 ,0,$0.00 ,$17.00 
Food: Pork Tenderloin,2,$36.00 ,0,$0.00 ,$36.00 
Food: Prosciutto & Figs,1,$10.00 ,0,$0.00 ,$10.00 
Food: Salad In A Jar Garden,5,$24.00 ,0,$0.00 ,$24.00 
Food: Salad In A Jar Greek,7,$42.00 ,0,$0.00 ,$42.00 
Food: Salmon,3,$54.00 ,0,$0.00 ,$54.00 
Food: Salmon,5,$94.00 ,0,$0.00 ,$94.00 
Food: Scallop App,2,$25.20 ,0,$0.00 ,$25.20 
Food: Shrimp & Grits,10,$160.00 ,0,$0.00 ,$160.00 
Food: Shrimp & Tomatoes,10,$174.00 ,0,$0.00 ,$174.00 
Food: Shrimp Juno,5,$52.13 ,0,$0.00 ,$52.13 
Food: Shrimp Scampi App,2,$28.00 ,0,$0.00 ,$28.00 
Food: Smoked Chicken Ravioli,1,$14.25 ,0,$0.00 ,$14.25 
Food: Soup Of Day Cup,6,$29.00 ,0,$0.00 ,$29.00 
Food: Spaghetti Bolognese,1,$18.00 ,0,$0.00 ,$18.00 
Food: Spaghetti Meatballs,6,$104.00 ,0,$0.00 ,$104.00 
Food: Spaghetti Puttanesca,5,$80.00 ,0,$0.00 ,$80.00 
Food: Tenderloin Salad,1,$15.00 ,0,$0.00 ,$15.00 
Food: Tennessee Cheese Cake,3,$21.00 ,0,$0.00 ,$21.00 
Food: Tiramisu,4,$28.00 ,0,$0.00 ,$28.00 
Food: Twisters,1,$8.00 ,0,$0.00 ,$8.00 
Food: Veal Marsala,6,$116.00 ,0,$0.00 ,$116.00 
Food: Veal Picatta,4,$76.00 ,0,$0.00 ,$76.00 
Non Alcoholic: Coffee,15,$30.00 ,0,$0.00 ,$30.00 
Non Alcoholic: Diet Pepsi,6,$13.50 ,0,$0.00 ,$13.50 
Non Alcoholic: Dr. Pepper,2,$4.50 ,0,$0.00 ,$4.50 
Non Alcoholic: Hot Tea,1,$2.25 ,0,$0.00 ,$2.25 
Non Alcoholic: Iced Tea,40,$87.77 ,0,$0.00 ,$87.77 
Non Alcoholic: Pepsi ,3,$6.75 ,0,$0.00 ,$6.75 
Non Alcoholic: San Pellegrino,1,$3.00 ,0,$0.00 ,$3.00 
Non Alcoholic: Tomato Juice,1,$3.00 ,0,$0.00 ,$3.00 
Non Alcoholic: Unsweet Tea,3,$6.75 ,0,$0.00 ,$6.75 
Non Alcoholic: Voss Bottled Water,1,$3.50 ,0,$0.00 ,$3.50 
Wine:  Luminus Chard Bt,1,$36.00 ,0,$0.00 ,$36.00 
Wine: Altos del Plata Malbec Glass,2,$12.00 ,0,$0.00 ,$12.00 
Wine: Campolieti Classico Bottle,1,$36.00 ,0,$0.00 ,$36.00 
Wine: Campolieti Classico Glass,6,$54.00 ,0,$0.00 ,$54.00 
Wine: Charles De Fere Glass,1,$5.00 ,0,$0.00 ,$5.00 
Wine: Deloach Pinot Noir Glass,2,$12.00 ,0,$0.00 ,$12.00 
Wine: Emblem Cab Bottle,1,$51.00 ,0,$0.00 ,$51.00 
Wine: Heron Chard Glass,9,$63.00 ,0,$0.00 ,$63.00 
Wine: Jackson Chardonnay,3,$27.00 ,0,$0.00 ,$27.00 
Wine: Joel Gott Cab Bottle,1,$32.00 ,0,$0.00 ,$32.00 
Wine: Joel Gott Cab Glass,2,$16.00 ,0,$0.00 ,$16.00 
Wine: Laguna Chard Glass,14,$124.00 ,0,$0.00 ,$124.00 
Wine: Landmark Pinot Noir Glass,3,$21.00 ,0,$0.00 ,$21.00 
Wine: Leitz Out Glass,11,$77.00 ,0,$0.00 ,$77.00 
Wine: Lucente Della Vite Bottle,1,$39.00 ,0,$0.00 ,$39.00 
Wine: Luminus Chardonnay,4,$40.00 ,0,$0.00 ,$40.00 
Wine: Lyric Pinot Noir Glass,7,$63.00 ,0,$0.00 ,$63.00 
Wine: Nino Franco Prosecco Glass,4,$32.00 ,0,$0.00 ,$32.00 
Wine: Oberon Cab Bottle,1,$38.00 ,0,$0.00 ,$38.00 
Wine: Oberon Cab Glass,4,$38.00 ,0,$0.00 ,$38.00 
Wine: Promessa P.G. Glass,17,$112.00 ,0,$0.00 ,$112.00 
Wine: Querceto Chianti Glass,7,$57.00 ,0,$0.00 ,$57.00 
Wine: Red Glass,1,$3.00 ,0,$0.00 ,$3.00 
Wine: Reverdy Savignon Blanc Bottle,1,$44.00 ,0,$0.00 ,$44.00 
Wine: Tamari Cab Glass,9,$59.00 ,0,$0.00 ,$59.00 
Wine: Terlato Bt,1,$34.00 ,0,$0.00 ,$34.00 
Wine: Terlato PG glass,11,$99.00 ,0,$0.00 ,$99.00 
Wine: Velvet Devil Bottle,1,$28.00 ,0,$0.00 ,$28.00 
Wine: Velvet Devil Glass,6,$30.00 ,0,$0.00 ,$30.00 
Wine: Vino Rose,3,$17.00 ,0,$0.00 ,$17.00 
Wine: White Glass,1,$6.00 ,0,$0.00 ,$6.00 
Wine: Whitehaven Bottle,1,$0.28 ,0,$0.00 ,$0.28 
Wine: Whitehaven Glass,11,$66.64 ,0,$0.00 ,$66.64 
Wine: Xavier CDR Glass,4,$34.00 ,0,$0.00 ,$34.00 
Alcohol: Campari,2,$13.50 ,$13.50 ,,
Food:  Cappellini,1,$18.00 ,$18.00 ,,
Food: Avocado Shrimp Crab Salad,2,$29.90 ,$29.90 ,,
Food: Blk Shrimp Tortellini,1,$18.00 ,$18.00 ,,
Food: Chicken Ravioli,1,$19.00 ,$19.00 ,,
Food: Chicken Schnitzel,1,$19.00 ,$19.00 ,,
Food: FF Blk Shrimp & Scallops,1,$14.95 ,$14.95 ,,
Food: House Special,2,$23.00 ,$23.00 ,,
Food: Limoncello Cake,1,$7.00 ,$7.00 ,,
Food: Lunch Fettuccine Classic,1,$10.00 ,$10.00 ,,
Food: Salad In A Jar Greek,1,$6.00 ,$6.00 ,,
Food: Spaghetti Bolognese,1,$16.00 ,$16.00 ,,
Food: Spaghetti Puttanesca,1,$18.00 ,$18.00 ,,
Food: Tennessee Cheese Cake,1,$7.00 ,$7.00 ,,
Food: Veal Picatta,1,$19.00 ,$19.00 ,,
Non Alcoholic: Iced Tea,4,$9.00 ,$9.00 ,,
Wine: Chateau Briot Bottle,1,$24.00 ,$24.00 ,,
Wine: Whitehaven Glass,3,$21.00 ,$21.00 ,,
